HBO_WO,Brincode,Brin_volgnr,Isatcode,Type_HO,Opl_vorm,Voertaal,Studiejaar,Fixus,Maand,Herkomst,Geslacht,meercode_V,meercode_A,Status,Hogerejaars,Herinschrijving,1cHO_L,1cHO_K,Aantal,etl_ingestion_timestamp,etl_is_deleted
W,21PD,0,56607,B,1,1,2020,N,9,N,V,1,0,V,N,N,2,2,31,2019-12-09,0
H,22OJ,0,34116,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,22,2019-12-09,0
H,07GR,0,34808,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,28,2019-12-09,0
W,21PE,0,50950,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,22,2019-12-09,0
H,21RI,0,39205,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,30,2019-12-09,0
H,25DW,0,34686,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,21,2019-12-09,0
H,22OJ,0,30029,B,1,2,2020,N,9,N,M,1,0,V,N,N,1,1,22,2019-12-09,0
H,25BE,0,34560,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,32,2019-12-09,0
W,21PN,0,50700,B,1,1,2020,N,9,N,V,1,0,V,N,N,2,2,24,2019-12-09,0
H,21RI,0,34808,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,30,2019-12-09,0
H,25DW,0,30020,B,1,,2020,N,9,N,M,1,0,I,J,J,6,6,37,2019-12-09,0
H,22OJ,0,34808,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,24,2019-12-09,0
H,22OJ,0,34035,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,26,2019-12-09,0
H,25KB,1,35158,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,38,2019-12-09,0
W,21PF,0,56966,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,45,2019-12-09,0
H,25KB,1,34116,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,22,2019-12-09,0
H,30GB,13,34402,B,1,1,2020,N,9,N,M,1,0,I,J,J,6,6,24,2019-12-09,0
H,25DW,0,34570,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,27,2019-12-09,0
W,21PC,0,50645,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,31,2019-12-09,0
W,21PC,0,50700,B,1,1,2020,N,9,N,V,1,0,V,J,J,6,6,29,2019-12-09,0
W,21PJ,0,66551,M,1,,2020,N,9,N,V,1,0,I,J,J,6,6,21,2019-12-09,0
W,21PJ,0,56551,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,23,2019-12-09,0
H,22OJ,0,39118,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,23,2019-12-09,0
W,21PB,0,60396,M,1,1,2020,N,9,N,V,1,0,V,N,N,3,5,31,2019-12-09,0
H,30GB,0,34507,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,28,2019-12-09,0
W,21PH,0,75014,P,1,2,2020,N,9,R,M,1,0,V,N,N,1,1,23,2019-12-09,0
H,15BK,0,34808,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,23,2019-12-09,0
H,28DN,0,34116,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,25,2019-12-09,0
H,30GB,0,34507,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,23,2019-12-09,0
H,28DN,0,30107,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,26,2019-12-09,0
W,21PD,0,50700,B,1,1,2020,N,9,N,V,1,0,V,N,N,2,2,25,2019-12-09,0
H,31FR,0,34116,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,22,2019-12-09,0
H,28DN,0,34402,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,33,2019-12-09,0
H,22OJ,0,34560,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,31,2019-12-09,0
H,28DN,0,30020,B,1,1,2020,N,9,N,M,1,0,I,J,J,6,6,30,2019-12-09,0
H,27PZ,0,34116,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,21,2019-12-09,0
H,22OJ,0,34116,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,32,2019-12-09,0
W,21PE,0,66551,M,1,,2020,N,9,N,M,1,0,I,J,J,6,6,26,2019-12-09,0
H,25KB,1,34808,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,29,2019-12-09,0
H,21RI,0,34402,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,22,2019-12-09,0
H,27UM,1,30020,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,24,2019-12-09,0
H,28DN,0,35516,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,33,2019-12-09,0
H,30HD,2,34333,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,24,2019-12-09,0
H,25BE,0,34560,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,34,2019-12-09,0
H,27PZ,0,39205,B,1,,2020,N,9,N,V,1,0,V,N,N,1,1,30,2019-12-09,0
W,21PC,0,56604,B,1,1,2020,N,9,N,V,1,0,V,J,J,6,6,35,2019-12-09,0
H,25DW,0,30020,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,33,2019-12-09,0
W,21PD,0,66607,M,1,1,2020,N,9,N,V,1,0,V,N,N,3,5,39,2019-12-09,0
H,25JX,13,34411,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,64,2019-12-09,0
W,21PF,0,66956,M,1,2,2020,N,9,N,M,1,0,V,N,N,3,5,25,2019-12-09,0
W,21PF,0,56966,B,1,1,2020,N,9,N,M,2,0,V,N,N,1,1,27,2019-12-09,0
H,23AH,1,34507,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,35,2019-12-09,0
W,21PF,0,56956,B,1,2,2020,N,9,E,M,0,1,A,N,N,1,1,46,2019-12-09,0
H,10IZ,0,34808,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,22,2019-12-09,0
W,21PF,0,56956,B,1,2,2020,N,9,R,M,0,1,A,N,N,1,1,36,2019-12-09,0
W,21PK,2,66551,M,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,27,2019-12-09,0
W,21PJ,0,50393,B,1,,2020,N,9,E,V,1,0,V,J,J,6,6,33,2019-12-09,0
H,31FR,0,34560,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,28,2019-12-09,0
H,21UI,0,35521,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,27,2019-12-09,0
W,21PE,0,56607,B,1,1,2020,N,9,N,V,1,0,V,N,N,2,2,30,2019-12-09,0
H,28DN,0,39280,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,31,2019-12-09,0
W,21PI,0,66836,M,1,2,2020,N,9,R,M,0,1,A,N,N,1,1,23,2019-12-09,0
H,30GB,0,34560,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,37,2019-12-09,0
H,31FR,0,34411,B,1,2,2020,N,9,N,M,1,0,I,J,J,6,6,22,2019-12-09,0
H,28DN,0,39205,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,44,2019-12-09,0
H,08OK,0,34808,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,31,2019-12-09,0
W,21PE,0,56551,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,22,2019-12-09,0
W,21PF,0,56952,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,22,2019-12-09,0
W,21PC,0,56551,B,1,1,2020,N,9,N,V,1,0,V,J,J,6,6,30,2019-12-09,0
W,21PC,0,56551,B,1,1,2020,N,9,N,V,3,0,V,N,N,1,1,22,2019-12-09,0
W,21PM,0,66607,M,1,1,2020,N,9,N,V,1,0,V,N,N,3,5,23,2019-12-09,0
H,28DN,0,35516,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,23,2019-12-09,0
W,21PB,0,50700,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,21,2019-12-09,0
H,31FR,0,34411,B,1,2,2020,N,9,N,V,1,0,I,J,J,6,6,54,2019-12-09,0
H,28DN,0,35158,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,29,2019-12-09,0
H,25DW,0,39205,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,28,2019-12-09,0
W,21PF,0,56964,B,1,2,2020,N,9,R,M,0,1,A,N,N,1,1,24,2019-12-09,0
W,21PL,0,66551,M,1,,2020,N,9,N,V,1,0,I,J,J,6,6,27,2019-12-09,0
H,31FR,0,35158,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,32,2019-12-09,0
H,25BE,0,34116,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,22,2019-12-09,0
H,28DN,0,34116,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,22,2019-12-09,0
H,30GB,0,30020,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,21,2019-12-09,0
W,21PM,0,56551,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,27,2019-12-09,0
H,28DN,0,39225,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,40,2019-12-09,0
H,25JX,7,34116,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,24,2019-12-09,0
W,21PD,0,50700,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,21,2019-12-09,0
H,27PZ,7,35158,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,22,2019-12-09,0
W,21PL,0,56990,B,1,1,2020,N,9,N,V,3,0,V,N,N,1,1,26,2019-12-09,0
H,07GR,0,34560,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,24,2019-12-09,0
H,30VP,0,34808,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,32,2019-12-09,0
W,21PD,0,56570,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,25,2019-12-09,0
W,21PE,0,50645,B,1,1,2020,N,9,N,M,2,0,V,N,N,1,1,25,2019-12-09,0
H,25JX,13,34411,B,1,,2020,N,9,N,M,1,0,I,J,J,6,6,34,2019-12-09,0
W,21PC,0,56551,B,1,1,2020,N,9,N,V,2,0,V,N,N,1,1,28,2019-12-09,0
H,28DN,0,34035,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,28,2019-12-09,0
H,30GB,13,34808,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,22,2019-12-09,0
W,21PE,0,50645,B,1,,2020,N,9,N,M,1,0,I,J,J,6,6,23,2019-12-09,0
W,21PB,0,50700,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,32,2019-12-09,0
W,21PK,2,56551,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,21,2019-12-09,0
