HBO_WO,Brincode,Brin_volgnr,Isatcode,Type_HO,Opl_vorm,Voertaal,Studiejaar,Fixus,Maand,Herkomst,Geslacht,meercode_V,meercode_A,Status,Hogerejaars,Herinschrijving,1cHO_L,1cHO_K,Aantal,etl_ingestion_timestamp,etl_is_deleted
W,21PF,0,56966,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,32,2020-08-03,0
W,21PC,0,50645,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,22,2020-08-03,0
W,21PC,0,50700,B,1,1,2020,N,9,N,V,1,0,V,J,J,6,6,21,2020-08-03,0
W,21PB,0,60396,M,1,1,2020,N,9,N,V,1,0,V,N,N,3,5,22,2020-08-03,0
H,28DN,0,34402,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,24,2020-08-03,0
H,22OJ,0,34560,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,22,2020-08-03,0
H,28DN,0,30020,B,1,1,2020,N,9,N,M,1,0,I,J,J,6,6,21,2020-08-03,0
H,22OJ,0,34116,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,23,2020-08-03,0
H,25KB,1,34808,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,21,2020-08-03,0
H,28DN,0,35516,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,24,2020-08-03,0
H,25BE,0,34560,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,25,2020-08-03,0
H,27PZ,0,39205,B,1,,2020,N,9,N,V,1,0,V,N,N,1,1,22,2020-08-03,0
W,21PC,0,56604,B,1,1,2020,N,9,N,V,1,0,V,J,J,6,6,25,2020-08-03,0
H,25DW,0,30020,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,23,2020-08-03,0
W,21PD,0,66607,M,1,1,2020,N,9,N,V,1,0,V,N,N,3,5,28,2020-08-03,0
H,25JX,13,34411,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,46,2020-08-03,0
H,23AH,1,34507,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,25,2020-08-03,0
W,21PF,0,56956,B,1,2,2020,N,9,E,M,0,1,A,N,N,1,1,33,2020-08-03,0
W,21PF,0,56956,B,1,2,2020,N,9,R,M,0,1,A,N,N,1,1,26,2020-08-03,0
W,21PJ,0,50393,B,1,,2020,N,9,E,V,1,0,V,J,J,6,6,24,2020-08-03,0
W,21PE,0,56607,B,1,1,2020,N,9,N,V,1,0,V,N,N,2,2,21,2020-08-03,0
H,28DN,0,39280,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,22,2020-08-03,0
H,30GB,0,34560,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,27,2020-08-03,0
H,28DN,0,39205,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,31,2020-08-03,0
H,08OK,0,34808,B,1,,2020,N,9,N,V,1,0,I,J,J,6,6,22,2020-08-03,0
W,21PC,0,56551,B,1,1,2020,N,9,N,V,1,0,V,J,J,6,6,21,2020-08-03,0
H,31FR,0,34411,B,1,2,2020,N,9,N,V,1,0,I,J,J,6,6,39,2020-08-03,0
H,28DN,0,35158,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,21,2020-08-03,0
H,31FR,0,35158,B,1,1,2020,N,9,N,V,1,0,I,J,J,6,6,23,2020-08-03,0
H,28DN,0,39225,B,1,1,2020,N,9,N,M,1,0,V,N,N,1,1,29,2020-08-03,0
H,30VP,0,34808,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,23,2020-08-03,0
H,25JX,13,34411,B,1,,2020,N,9,N,M,1,0,I,J,J,6,6,24,2020-08-03,0
W,21PB,0,50700,B,1,1,2020,N,9,N,V,1,0,V,N,N,1,1,23,2020-08-03,0
