HBO_WO,Brincode,Brin_volgnr,Isatcode,Type_HO,Opl_vorm,Voertaal,Studiejaar,Fixus,Maand,Herkomst,Geslacht,meercode_V,meercode_A,Status,Hogerejaars,Herinschrijving,1cHO_L,1cHO_K,Aantal,etl_ingestion_timestamp,etl_is_deleted
W,21PK,0,56615,B,1,2,2022,N,9,E,V,2,0,V,N,N,1,1,31,2022-05-30,0
H,21UI,0,49307,M,1,2,2022,N,9,R,M,2,0,V,N,N,1,1,21,2022-05-30,0
H,21RI,0,34560,B,3,,2022,N,9,N,V,1,0,V,J,J,6,6,51,2022-05-30,0
W,21PJ,0,66902,M,1,2,2022,N,9,R,V,0,2,A,N,N,1,1,24,2022-05-30,0
H,25BE,0,45289,M,1,2,2022,N,9,R,V,0,1,A,N,N,1,1,43,2022-05-30,0
H,25BE,0,34560,B,1,1,2022,N,9,N,V,2,0,V,N,N,1,1,46,2022-05-30,0
W,21PG,0,50439,B,1,2,2022,N,9,E,M,3,1,V,N,N,1,1,42,2022-05-30,0
H,25DW,0,34609,B,1,,2022,N,9,N,V,1,0,I,J,J,6,6,24,2022-05-30,0
H,25DW,0,39280,B,1,,2022,N,9,N,M,1,0,I,J,J,6,6,36,2022-05-30,0
W,21PG,0,60353,M,1,2,2022,N,9,R,M,0,1,A,N,N,1,1,32,2022-05-30,0
W,21PK,0,56615,B,1,2,2022,N,9,R,V,2,0,V,N,N,1,1,21,2022-05-30,0
W,21PM,0,66981,M,1,2,2022,N,9,R,M,0,1,A,N,N,1,1,55,2022-05-30,0
W,21PL,0,60644,M,1,2,2022,N,9,E,V,1,0,V,N,N,1,1,25,2022-05-30,0
W,21PE,0,60066,M,1,2,2022,N,9,N,V,1,0,V,N,N,3,5,32,2022-05-30,0
H,30VP,0,34808,B,1,,2022,N,9,N,M,1,0,I,J,J,6,6,21,2022-05-30,0
H,00MF,0,39111,B,1,1,2022,N,9,N,V,1,3,A,N,N,1,1,31,2022-05-30,0
W,21PJ,0,56551,B,1,1,2022,N,9,N,V,1,0,V,N,N,1,1,24,2022-05-30,0
W,21PM,0,56604,B,1,1,2022,N,9,N,V,1,1,A,N,N,1,1,86,2022-05-30,0
W,21PB,12,59316,B,1,2,2022,N,9,R,V,1,0,V,N,N,1,1,23,2022-05-30,0
H,25DW,0,34090,B,1,1,2022,N,9,N,V,3,0,V,N,N,1,1,21,2022-05-30,0
W,21PH,0,60025,M,1,2,2022,N,9,R,M,0,1,A,N,N,1,1,49,2022-05-30,0
H,25DW,0,34560,B,1,1,2022,N,9,N,V,1,0,V,N,N,1,1,132,2022-05-30,0
H,21RI,0,34507,B,1,1,2022,N,9,N,V,1,1,A,N,N,1,1,103,2022-05-30,0
H,27UM,1,34579,B,1,1,2022,N,9,N,V,1,0,V,N,N,1,1,65,2022-05-30,0
W,21PB,12,56606,B,1,2,2022,N,9,E,V,2,1,A,N,N,1,1,23,2022-05-30,0
W,21PE,0,56833,B,1,2,2022,N,9,E,M,1,2,A,N,N,1,1,21,2022-05-30,0
W,21PF,0,56962,B,1,1,2022,N,9,N,M,3,0,V,N,N,1,1,26,2022-05-30,0
W,21PM,0,66451,M,1,1,2022,N,9,N,M,1,0,V,N,N,3,5,26,2022-05-30,0
H,25DW,16,44113,M,2,,2022,N,9,N,V,1,0,I,J,J,6,6,22,2022-05-30,0
W,21PB,0,50300,B,1,2,2022,N,9,R,M,1,0,V,N,N,1,1,26,2022-05-30,0
H,01VU,0,34263,B,1,1,2022,N,9,N,M,1,0,V,N,N,1,1,71,2022-05-30,0
W,21PB,0,66604,M,1,2,2022,N,9,R,V,1,1,V,N,N,1,1,34,2022-05-30,0
W,21PG,0,60438,M,1,2,2022,N,9,R,M,1,2,A,N,N,1,1,23,2022-05-30,0
W,21PK,2,56551,B,1,1,2022,N,9,N,V,2,0,V,N,N,4,4,47,2022-05-30,0
H,22OJ,0,80113,A,1,1,2022,N,9,N,M,1,0,V,N,N,1,1,23,2022-05-30,0
W,21PE,0,56604,B,1,1,2022,N,9,N,V,2,1,V,N,N,2,2,24,2022-05-30,0
W,21PE,0,60652,M,1,2,2022,N,9,E,M,2,0,V,N,N,3,4,22,2022-05-30,0
W,21PC,0,66157,M,1,1,2022,N,9,N,V,1,0,I,J,J,6,6,31,2022-05-30,0
H,30GB,3,30029,B,1,2,2022,N,9,E,M,1,0,V,N,N,1,1,24,2022-05-30,0
H,31FR,0,35198,B,2,1,2022,N,9,N,V,1,0,I,J,J,6,6,23,2022-05-30,0
W,21PD,0,66604,M,1,2,2022,N,9,N,V,1,2,A,N,N,3,4,36,2022-05-30,0
H,25DW,0,34035,B,1,1,2022,N,9,N,M,2,0,V,N,N,1,1,53,2022-05-30,0
W,21PJ,0,56553,B,1,1,2022,N,9,N,V,2,0,V,N,N,1,1,24,2022-05-30,0
W,21PE,0,60652,M,1,2,2022,N,9,N,M,1,1,V,N,N,3,5,23,2022-05-30,0
W,21PK,0,59318,B,1,2,2022,N,9,E,M,2,3,A,N,N,1,1,27,2022-05-30,0
W,21PM,0,50700,B,1,1,2022,N,9,N,M,2,0,V,N,N,1,1,22,2022-05-30,0
W,21PJ,0,60019,M,1,2,2022,N,9,E,V,3,0,V,N,N,1,1,37,2022-05-30,0
W,21PB,0,66604,M,1,1,2022,N,9,N,V,4,0,V,N,N,3,4,31,2022-05-30,0
H,01VU,0,35158,B,1,,2022,N,9,N,V,1,0,V,N,N,1,1,53,2022-05-30,0
W,21PC,0,56829,B,1,2,2022,N,9,E,M,2,1,V,N,N,1,1,21,2022-05-30,0
H,30HD,2,34333,B,1,1,2022,N,9,N,V,1,0,V,N,N,1,1,50,2022-05-30,0
H,25KB,1,80142,A,2,1,2022,N,9,N,V,1,0,V,N,N,1,1,25,2022-05-30,0
H,25BA,0,34116,B,1,1,2022,N,9,N,V,1,0,V,N,N,1,1,89,2022-05-30,0
H,30GB,0,34116,B,2,1,2022,N,9,N,V,1,0,I,J,J,6,6,21,2022-05-30,0
W,21PC,0,56034,B,1,1,2022,N,9,N,M,1,0,V,J,J,6,6,40,2022-05-30,0
H,30GB,13,39111,B,1,1,2022,N,9,N,V,1,0,I,J,J,6,6,25,2022-05-30,0
W,21PG,0,60439,M,1,2,2022,N,9,R,M,0,2,A,N,N,1,1,21,2022-05-30,0
H,09OT,0,34808,B,1,,2022,N,9,N,V,1,0,I,J,J,6,6,61,2022-05-30,0
W,21PJ,0,50019,B,1,2,2022,N,9,N,M,2,0,V,N,N,1,1,22,2022-05-30,0
H,25BE,0,34405,B,1,1,2022,N,9,N,V,1,0,V,N,N,1,1,42,2022-05-30,0
W,21PC,0,56157,B,1,1,2022,N,9,N,V,2,0,V,N,N,1,1,44,2022-05-30,0
W,21PE,0,60652,M,1,2,2022,N,9,E,V,1,0,V,N,N,1,1,38,2022-05-30,0
H,30GB,4,35158,B,1,1,2022,N,9,N,V,1,0,V,N,N,1,1,47,2022-05-30,0
H,23AH,1,39208,B,1,1,2022,N,9,N,V,1,0,V,N,N,1,1,25,2022-05-30,0
H,21CW,0,30009,B,1,1,2022,N,9,N,M,1,0,V,N,N,1,1,53,2022-05-30,0
W,21PL,0,56551,B,1,,2022,N,9,N,M,1,0,I,J,J,6,6,25,2022-05-30,0
H,31FR,0,34397,B,1,1,2022,N,9,N,V,1,0,V,N,N,1,1,21,2022-05-30,0
H,22OJ,0,34116,B,2,,2022,N,9,N,V,1,0,I,J,J,6,6,44,2022-05-30,0
H,25DW,0,34092,B,1,1,2022,N,9,N,V,1,0,V,N,N,1,1,35,2022-05-30,0
H,25DW,0,49115,M,3,,2022,N,9,N,V,1,0,V,J,J,6,6,29,2022-05-30,0
H,27UM,1,39205,B,1,2,2022,N,9,E,V,3,0,V,N,N,1,1,36,2022-05-30,0
H,02NT,0,39111,B,1,,2022,N,9,E,V,1,0,I,J,J,6,6,95,2022-05-30,0
W,21PD,0,56631,B,1,1,2022,N,9,N,V,4,0,V,N,N,1,1,22,2022-05-30,0
W,21PD,0,66604,M,1,2,2022,N,9,R,V,0,1,A,N,N,1,1,75,2022-05-30,0
W,21PJ,0,60017,M,1,2,2022,N,9,R,V,1,0,V,N,N,1,1,26,2022-05-30,0
H,25KB,0,30029,B,1,2,2022,N,9,N,M,1,0,V,N,N,1,1,37,2022-05-30,0
H,21MI,0,34560,B,1,1,2022,N,9,N,V,1,0,V,N,N,1,1,49,2022-05-30,0
W,21PD,0,56551,B,1,1,2022,N,9,N,V,2,0,V,N,N,1,1,95,2022-05-30,0
W,21PL,0,56469,B,1,1,2022,N,9,N,V,0,1,A,N,N,2,2,21,2022-05-30,0
H,21RI,0,34405,B,1,,2022,N,9,N,V,1,0,I,J,J,6,6,64,2022-05-30,0
W,21PK,0,56824,B,1,1,2022,N,9,N,V,1,0,V,N,N,4,4,45,2022-05-30,0
H,22OJ,0,39111,B,1,,2022,N,9,N,V,1,0,V,J,J,6,6,30,2022-05-30,0
W,21PE,0,50950,B,1,2,2022,N,9,E,V,1,3,A,N,N,1,1,25,2022-05-30,0
H,25BE,0,34116,B,1,1,2022,N,9,N,M,1,0,V,N,N,1,1,34,2022-05-30,0
W,21PB,0,56469,B,1,1,2022,N,9,N,V,2,1,A,N,N,1,1,34,2022-05-30,0
H,28DN,0,34402,B,1,1,2022,N,9,N,V,4,0,V,N,N,1,1,21,2022-05-30,0
W,21PF,0,56956,B,1,2,2022,N,9,E,M,0,2,A,N,N,1,1,94,2022-05-30,0
H,25JX,0,39280,B,1,,2022,N,9,N,M,1,0,I,J,J,6,6,78,2022-05-30,0
H,01VU,0,80113,A,1,1,2022,N,9,N,V,1,0,V,N,N,1,1,24,2022-05-30,0
W,21PI,0,60108,M,1,2,2022,N,9,R,M,0,1,A,N,N,1,1,34,2022-05-30,0
W,21PB,0,60084,M,1,2,2022,N,9,E,V,3,0,V,N,N,1,1,21,2022-05-30,0
W,21PC,0,56950,B,1,1,2022,N,9,N,V,1,0,I,J,J,6,6,26,2022-05-30,0
H,31FR,0,30029,B,1,2,2022,N,9,E,V,1,0,I,J,J,6,6,57,2022-05-30,0
W,21PJ,0,50019,B,1,2,2022,N,9,E,M,0,2,A,N,N,1,1,38,2022-05-30,0
W,21PB,12,50429,B,1,2,2022,N,9,E,V,2,1,V,N,N,1,1,50,2022-05-30,0
W,21PH,0,50439,B,1,2,2022,N,9,R,M,1,1,V,N,N,1,1,35,2022-05-30,0
H,27PZ,5,34808,B,1,,2022,N,9,N,V,1,0,V,N,N,1,1,22,2022-05-30,0
H,25DW,0,34576,B,1,1,2022,N,9,N,V,1,1,A,N,N,1,1,31,2022-05-30,0
H,31FR,0,35516,B,1,1,2022,N,9,N,V,1,0,I,J,J,6,6,47,2022-05-30,0
W,21PI,0,66849,M,1,2,2022,N,9,R,M,0,1,A,N,N,1,1,65,2022-05-30,0
W,21PF,0,56952,B,1,1,2022,N,9,N,M,1,0,V,N,N,5,5,21,2022-05-30,0
W,21PC,0,50950,B,1,2,2022,N,9,N,M,2,0,V,N,N,5,5,21,2022-05-30,0
W,21PD,0,66607,M,1,1,2022,N,9,N,V,1,1,A,N,N,2,2,27,2022-05-30,0
W,21PE,0,66604,M,1,2,2022,N,9,E,V,2,1,V,N,N,1,1,34,2022-05-30,0
W,21PJ,0,50393,B,1,2,2022,N,9,E,M,2,1,V,N,N,1,1,22,2022-05-30,0
H,02NR,1,34411,B,1,2,2022,N,9,N,V,1,2,A,N,N,1,1,22,2022-05-30,0
W,21PB,0,75025,P,1,2,2022,N,9,R,V,2,0,V,N,N,1,1,32,2022-05-30,0
H,25JX,0,34560,B,2,,2022,N,9,N,V,1,0,I,J,J,6,6,54,2022-05-30,0
H,21UI,0,35524,B,1,,2022,N,9,E,V,1,0,I,J,J,6,6,26,2022-05-30,0
H,27PZ,0,39268,B,1,,2022,N,9,N,V,1,0,V,N,N,1,1,29,2022-05-30,0
W,21PB,0,56551,B,1,1,2022,N,9,N,V,2,1,V,N,N,1,1,27,2022-05-30,0
W,21PL,0,50952,B,1,2,2022,N,9,E,M,3,0,V,N,N,1,1,23,2022-05-30,0
H,31FR,0,34092,B,1,2,2022,N,9,E,V,1,0,I,J,J,6,6,60,2022-05-30,0
W,21PJ,0,60017,M,1,2,2022,N,9,E,V,1,0,V,N,N,1,1,30,2022-05-30,0
W,21PG,0,60438,M,1,2,2022,N,9,R,M,0,1,A,N,N,1,1,69,2022-05-30,0
H,21UG,0,80142,A,2,,2022,N,9,N,V,1,0,I,J,J,6,6,27,2022-05-30,0
H,21RI,0,34479,B,1,,2022,N,9,N,V,1,0,I,J,J,6,6,32,2022-05-30,0
H,30HD,2,34333,B,1,,2022,N,9,N,M,1,0,I,J,J,6,6,66,2022-05-30,0
H,15BK,0,34808,B,1,,2022,N,9,N,V,1,0,V,J,J,6,6,73,2022-05-30,0
H,08OK,0,34808,B,1,1,2022,N,9,N,V,1,0,V,N,N,1,1,175,2022-05-30,0
H,21RI,0,34560,B,1,1,2022,N,9,N,V,2,0,V,N,N,1,1,62,2022-05-30,0
W,21PJ,0,50393,B,1,2,2022,N,9,E,M,3,1,V,N,N,1,1,23,2022-05-30,0
W,21PK,0,60644,M,1,2,2022,N,9,R,V,2,0,V,N,N,1,1,25,2022-05-30,0
H,25DW,0,34609,B,1,1,2022,N,9,N,V,1,0,V,N,N,1,1,22,2022-05-30,0
W,21PE,0,56604,B,1,1,2022,N,9,N,V,2,0,V,N,N,1,1,76,2022-05-30,0
