HBO_WO,Brincode,Brin_volgnr,Isatcode,Type_HO,Opl_vorm,Voertaal,Studiejaar,Fixus,Maand,Herkomst,Geslacht,meercode_V,meercode_A,Status,Hogerejaars,Herinschrijving,1cHO_L,1cHO_K,Aantal,etl_ingestion_timestamp,etl_is_deleted
H,00MF,0,39111,B,1,1,2024,N,9,N,V,1,1,V,N,N,1,1,21,2024-03-25,0
H,21UI,0,30036,B,1,2,2024,N,9,R,M,0,1,A,N,N,1,1,23,2024-03-25,0
W,21PE,0,50950,B,1,2,2024,N,9,E,M,0,2,A,N,N,1,1,38,2024-03-25,0
H,21RI,0,34560,B,3,,2024,N,9,N,V,1,0,V,J,J,6,6,37,2024-03-25,0
H,25BE,0,45289,M,1,2,2024,N,9,R,V,0,1,A,N,N,1,1,27,2024-03-25,0
H,25BE,0,34560,B,1,1,2024,N,9,N,V,2,0,V,N,N,1,1,34,2024-03-25,0
W,21PG,0,50439,B,1,2,2024,N,9,E,M,3,1,V,N,N,1,1,33,2024-03-25,0
H,25DW,0,39280,B,1,,2024,N,9,N,M,1,0,I,J,J,6,6,26,2024-03-25,0
W,21PG,0,60353,M,1,2,2024,N,9,R,M,0,1,A,N,N,1,1,22,2024-03-25,0
W,21PM,0,66981,M,1,2,2024,N,9,R,M,0,1,A,N,N,1,1,42,2024-03-25,0
W,21PE,0,60066,M,1,2,2024,N,9,N,V,1,0,V,N,N,3,5,22,2024-03-25,0
H,00MF,0,39111,B,1,1,2024,N,9,N,V,1,3,A,N,N,1,1,23,2024-03-25,0
W,21PM,0,56604,B,1,1,2024,N,9,N,V,1,1,A,N,N,1,1,67,2024-03-25,0
W,21PH,0,60025,M,1,2,2024,N,9,R,M,0,1,A,N,N,1,1,34,2024-03-25,0
H,25DW,0,34560,B,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,97,2024-03-25,0
H,21RI,0,34507,B,1,1,2024,N,9,N,V,1,1,A,N,N,1,1,73,2024-03-25,0
H,27UM,1,34579,B,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,43,2024-03-25,0
H,01VU,0,34263,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,55,2024-03-25,0
W,21PB,0,66604,M,1,2,2024,N,9,R,V,1,1,V,N,N,1,1,21,2024-03-25,0
W,21PK,2,56551,B,1,1,2024,N,9,N,V,2,0,V,N,N,4,4,32,2024-03-25,0
W,21PC,0,66157,M,1,1,2024,N,9,N,V,1,0,I,J,J,6,6,22,2024-03-25,0
W,21PD,0,66604,M,1,2,2024,N,9,N,V,1,2,A,N,N,3,4,25,2024-03-25,0
H,25DW,0,34035,B,1,1,2024,N,9,N,M,2,0,V,N,N,1,1,41,2024-03-25,0
W,21PJ,0,60019,M,1,2,2024,N,9,E,V,3,0,V,N,N,1,1,23,2024-03-25,0
W,21PB,0,66604,M,1,1,2024,N,9,N,V,4,0,V,N,N,3,4,25,2024-03-25,0
H,01VU,0,35158,B,1,,2024,N,9,N,V,1,0,V,N,N,1,1,34,2024-03-25,0
H,30HD,2,34333,B,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,37,2024-03-25,0
H,25BA,0,34116,B,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,60,2024-03-25,0
W,21PC,0,56034,B,1,1,2024,N,9,N,M,1,0,V,J,J,6,6,27,2024-03-25,0
H,09OT,0,34808,B,1,,2024,N,9,N,V,1,0,I,J,J,6,6,50,2024-03-25,0
H,25BE,0,34405,B,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,29,2024-03-25,0
W,21PC,0,56157,B,1,1,2024,N,9,N,V,2,0,V,N,N,1,1,35,2024-03-25,0
W,21PE,0,60652,M,1,2,2024,N,9,E,V,1,0,V,N,N,1,1,27,2024-03-25,0
H,30GB,4,35158,B,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,33,2024-03-25,0
H,21CW,0,30009,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,43,2024-03-25,0
H,22OJ,0,34116,B,2,,2024,N,9,N,V,1,0,I,J,J,6,6,31,2024-03-25,0
H,25DW,0,34092,B,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,27,2024-03-25,0
H,27UM,1,39205,B,1,2,2024,N,9,E,V,3,0,V,N,N,1,1,26,2024-03-25,0
H,02NT,0,39111,B,1,,2024,N,9,E,V,1,0,I,J,J,6,6,80,2024-03-25,0
W,21PD,0,66604,M,1,2,2024,N,9,R,V,0,1,A,N,N,1,1,52,2024-03-25,0
H,25KB,0,30029,B,1,2,2024,N,9,N,M,1,0,V,N,N,1,1,25,2024-03-25,0
H,21MI,0,34560,B,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,36,2024-03-25,0
W,21PD,0,56551,B,1,1,2024,N,9,N,V,2,0,V,N,N,1,1,65,2024-03-25,0
H,21RI,0,34405,B,1,,2024,N,9,N,V,1,0,I,J,J,6,6,41,2024-03-25,0
W,21PK,0,56824,B,1,1,2024,N,9,N,V,1,0,V,N,N,4,4,35,2024-03-25,0
H,22OJ,0,39111,B,1,,2024,N,9,N,V,1,0,V,J,J,6,6,24,2024-03-25,0
H,25BE,0,34116,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,24,2024-03-25,0
W,21PB,0,56469,B,1,1,2024,N,9,N,V,2,1,A,N,N,1,1,22,2024-03-25,0
W,21PF,0,56956,B,1,2,2024,N,9,E,M,0,2,A,N,N,1,1,60,2024-03-25,0
H,25JX,0,39280,B,1,,2024,N,9,N,M,1,0,I,J,J,6,6,57,2024-03-25,0
W,21PI,0,60108,M,1,2,2024,N,9,R,M,0,1,A,N,N,1,1,23,2024-03-25,0
H,31FR,0,30029,B,1,2,2024,N,9,E,V,1,0,I,J,J,6,6,48,2024-03-25,0
W,21PJ,0,50019,B,1,2,2024,N,9,E,M,0,2,A,N,N,1,1,26,2024-03-25,0
W,21PB,12,50429,B,1,2,2024,N,9,E,V,2,1,V,N,N,1,1,42,2024-03-25,0
W,21PH,0,50439,B,1,2,2024,N,9,R,M,1,1,V,N,N,1,1,29,2024-03-25,0
H,25DW,0,34576,B,1,1,2024,N,9,N,V,1,1,A,N,N,1,1,23,2024-03-25,0
H,31FR,0,35516,B,1,1,2024,N,9,N,V,1,0,I,J,J,6,6,33,2024-03-25,0
W,21PI,0,66849,M,1,2,2024,N,9,R,M,0,1,A,N,N,1,1,46,2024-03-25,0
W,21PE,0,66604,M,1,2,2024,N,9,E,V,2,1,V,N,N,1,1,23,2024-03-25,0
W,21PB,0,75025,P,1,2,2024,N,9,R,V,2,0,V,N,N,1,1,24,2024-03-25,0
H,25JX,0,34560,B,2,,2024,N,9,N,V,1,0,I,J,J,6,6,40,2024-03-25,0
H,21UI,0,35524,B,1,,2024,N,9,E,V,1,0,I,J,J,6,6,21,2024-03-25,0
H,31FR,0,34092,B,1,2,2024,N,9,E,V,1,0,I,J,J,6,6,47,2024-03-25,0
W,21PJ,0,60017,M,1,2,2024,N,9,E,V,1,0,V,N,N,1,1,23,2024-03-25,0
W,21PG,0,60438,M,1,2,2024,N,9,R,M,0,1,A,N,N,1,1,45,2024-03-25,0
H,21RI,0,34479,B,1,,2024,N,9,N,V,1,0,I,J,J,6,6,22,2024-03-25,0
H,30HD,2,34333,B,1,,2024,N,9,N,M,1,0,I,J,J,6,6,44,2024-03-25,0
H,15BK,0,34808,B,1,,2024,N,9,N,V,1,0,V,J,J,6,6,58,2024-03-25,0
H,08OK,0,34808,B,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,127,2024-03-25,0
H,21RI,0,34560,B,1,1,2024,N,9,N,V,2,0,V,N,N,1,1,46,2024-03-25,0
W,21PE,0,56604,B,1,1,2024,N,9,N,V,2,0,V,N,N,1,1,57,2024-03-25,0
W,21PE,0,66551,M,1,,2024,N,9,N,V,1,0,I,J,J,6,6,201,2024-03-25,0
W,21PK,0,66990,M,1,2,2024,N,9,R,V,1,0,V,N,N,1,1,22,2024-03-25,0
H,28DN,0,39280,B,1,1,2024,N,9,N,M,2,0,V,N,N,1,1,30,2024-03-25,0
W,21PD,0,50700,B,1,1,2024,N,9,N,V,4,0,V,N,N,1,1,21,2024-03-25,0
H,25DW,0,34421,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,32,2024-03-25,0
H,28DN,0,34116,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,35,2024-03-25,0
H,02NT,0,49114,M,1,2,2024,N,9,E,V,1,0,V,N,N,1,1,34,2024-03-25,0
W,21PD,0,56604,B,1,1,2024,N,9,N,V,1,0,V,N,N,2,2,42,2024-03-25,0
W,21PK,0,59318,B,1,,2024,N,9,E,M,1,0,V,J,J,6,6,32,2024-03-25,0
W,21PB,0,66828,M,1,1,2024,N,9,N,V,1,0,V,N,N,3,5,22,2024-03-25,0
W,21PK,0,60224,M,1,2,2024,N,9,E,V,3,0,V,N,N,1,1,25,2024-03-25,0
W,21PK,0,50897,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,82,2024-03-25,0
H,28DN,0,39205,B,1,1,2024,N,9,N,V,1,0,I,J,J,6,6,51,2024-03-25,0
W,21PJ,0,50426,B,1,2,2024,N,9,E,M,3,1,V,N,N,1,1,25,2024-03-25,0
W,21PD,0,56604,B,1,1,2024,N,9,N,V,1,1,V,N,N,1,1,53,2024-03-25,0
W,21PH,0,60439,M,1,2,2024,N,9,R,M,0,2,A,N,N,1,1,21,2024-03-25,0
W,21PC,0,56950,B,1,1,2024,N,9,N,M,2,0,V,N,N,1,1,22,2024-03-25,0
W,21PH,0,50439,B,1,2,2024,N,9,R,M,2,1,V,N,N,1,1,31,2024-03-25,0
W,21PK,0,66981,M,1,2,2024,N,9,R,M,2,1,V,N,N,1,1,24,2024-03-25,0
H,22OJ,0,34134,B,1,1,2024,N,9,N,V,1,1,A,N,N,1,1,55,2024-03-25,0
W,21PL,0,66469,M,1,1,2024,N,9,N,V,2,0,V,N,N,3,4,29,2024-03-25,0
W,21PJ,0,56604,B,1,2,2024,N,9,E,V,0,1,A,N,N,1,1,38,2024-03-25,0
W,21PB,12,50429,B,1,2,2024,N,9,E,V,4,0,V,N,N,1,1,32,2024-03-25,0
H,30GB,0,34116,B,1,1,2024,N,9,N,V,1,0,I,J,J,6,6,101,2024-03-25,0
H,30GB,0,30020,B,1,2,2024,N,9,E,V,1,0,I,J,J,6,6,31,2024-03-25,0
W,21PE,0,56551,B,1,1,2024,N,9,N,M,2,0,V,N,N,1,1,47,2024-03-25,0
W,21PD,0,56570,B,1,1,2024,N,9,N,V,4,0,V,N,N,1,1,22,2024-03-25,0
H,31FR,1,34808,B,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,23,2024-03-25,0
W,21PJ,0,60465,M,1,2,2024,N,9,R,M,1,0,V,N,N,1,1,51,2024-03-25,0
W,21PJ,0,56604,B,1,2,2024,N,9,E,V,1,1,A,N,N,1,1,54,2024-03-25,0
H,25KB,0,34263,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,66,2024-03-25,0
W,21PE,0,65027,M,1,2,2024,N,9,R,M,1,0,V,N,N,1,1,22,2024-03-25,0
H,31FR,0,35521,B,1,1,2024,N,9,N,V,1,0,I,J,J,6,6,44,2024-03-25,0
H,25DW,0,34808,B,2,,2024,N,9,N,V,1,0,I,J,J,6,6,40,2024-03-25,0
W,21PC,0,56551,B,1,1,2024,N,9,N,V,3,1,V,N,N,1,1,21,2024-03-25,0
H,27PZ,2,34145,B,1,,2024,N,9,N,M,1,0,I,J,J,6,6,28,2024-03-25,0
H,25DW,0,35516,B,1,,2024,N,9,E,V,1,0,I,J,J,6,6,30,2024-03-25,0
H,27UM,1,34263,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,41,2024-03-25,0
H,25BE,0,34280,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,25,2024-03-25,0
H,30TX,1,34866,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,21,2024-03-25,0
H,21RI,0,34560,B,3,,2024,N,9,N,V,1,0,I,J,J,6,6,32,2024-03-25,0
W,21PF,0,60349,M,1,2,2024,N,9,N,V,1,0,V,N,N,3,5,96,2024-03-25,0
W,21PC,0,56034,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,21,2024-03-25,0
W,21PC,0,56551,B,1,1,2024,N,9,N,V,2,1,V,N,N,1,1,26,2024-03-25,0
W,21PJ,0,75150,P,2,2,2024,N,9,R,M,1,0,V,N,N,1,1,25,2024-03-25,0
W,21PK,0,59312,B,1,2,2024,N,9,E,V,0,2,A,N,N,1,1,25,2024-03-25,0
W,21PD,0,66607,M,1,2,2024,N,9,N,V,1,0,V,N,N,3,5,21,2024-03-25,0
W,21PF,0,56956,B,1,2,2024,N,9,R,M,1,0,V,N,N,1,1,29,2024-03-25,0
W,21PK,0,56615,B,1,,2024,N,9,R,V,1,0,V,J,J,6,6,24,2024-03-25,0
H,00MF,0,34860,B,1,1,2024,N,9,N,V,1,1,A,N,N,1,1,29,2024-03-25,0
W,21PC,0,50950,B,1,2,2024,N,9,N,M,1,0,I,J,J,6,6,32,2024-03-25,0
W,21PF,0,56964,B,1,2,2024,N,9,R,M,1,1,A,N,N,1,1,40,2024-03-25,0
H,25DW,0,34641,B,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,72,2024-03-25,0
H,28DN,0,34570,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,65,2024-03-25,0
W,21PM,0,66588,M,1,1,2024,N,9,N,V,1,0,V,N,N,3,5,21,2024-03-25,0
W,21PL,0,56469,B,1,1,2024,N,9,N,V,2,0,V,N,N,1,1,31,2024-03-25,0
W,21PK,0,59312,B,1,2,2024,N,9,E,V,3,2,A,N,N,1,1,32,2024-03-25,0
H,30GB,3,30029,B,1,2,2024,N,9,E,M,1,0,I,J,J,6,6,32,2024-03-25,0
H,25BE,0,39203,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,77,2024-03-25,0
H,27PZ,2,34808,B,2,,2024,N,9,N,V,1,0,I,J,J,6,6,28,2024-03-25,0
W,21PN,0,59340,B,1,2,2024,N,9,N,M,1,0,V,N,N,1,1,37,2024-03-25,0
W,21PJ,0,60956,M,1,2,2024,N,9,R,V,1,0,V,N,N,1,1,36,2024-03-25,0
W,21PM,0,56607,B,1,1,2024,N,9,N,V,4,0,V,N,N,1,1,21,2024-03-25,0
H,28DN,0,35158,B,1,1,2024,N,9,N,V,3,0,V,N,N,1,1,32,2024-03-25,0
H,15BK,0,34808,B,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,107,2024-03-25,0
W,21PJ,0,50426,B,1,,2024,N,9,E,M,1,0,V,J,J,6,6,47,2024-03-25,0
W,21PJ,0,50700,B,1,1,2024,N,9,N,V,1,0,V,N,N,2,2,40,2024-03-25,0
H,25KB,1,34808,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,37,2024-03-25,0
H,22OJ,0,34808,B,1,1,2024,N,9,N,V,2,0,V,N,N,1,1,27,2024-03-25,0
H,30GB,3,34479,B,1,2,2024,N,9,E,M,1,0,I,J,J,6,6,21,2024-03-25,0
W,21PJ,0,50017,B,1,2,2024,N,9,E,V,1,1,A,N,N,1,1,38,2024-03-25,0
H,30HD,0,34203,B,1,,2024,N,9,N,V,1,0,I,J,J,6,6,24,2024-03-25,0
W,21PK,0,66607,M,1,,2024,N,9,N,V,1,0,I,J,J,6,6,53,2024-03-25,0
W,21PJ,0,50019,B,1,2,2024,N,9,E,M,3,0,V,N,N,1,1,31,2024-03-25,0
W,21PD,0,50950,B,1,2,2024,N,9,E,M,3,1,V,N,N,1,1,28,2024-03-25,0
W,21PB,0,66604,M,1,2,2024,N,9,E,V,3,0,V,N,N,3,4,23,2024-03-25,0
W,21PI,0,56868,B,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,24,2024-03-25,0
H,25BE,0,34570,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,63,2024-03-25,0
H,25BE,0,34574,B,1,,2024,N,9,N,V,1,0,V,J,J,6,6,23,2024-03-25,0
W,21PD,0,56604,B,1,1,2024,N,9,N,V,4,0,V,N,N,1,1,22,2024-03-25,0
H,27UM,1,35025,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,86,2024-03-25,0
W,21PG,0,56962,B,1,2,2024,N,9,N,M,1,0,V,N,N,1,1,32,2024-03-25,0
W,21PK,0,59312,B,1,2,2024,N,9,E,V,2,2,A,N,N,1,1,49,2024-03-25,0
W,21PB,0,56604,B,1,2,2024,N,9,E,V,1,2,A,N,N,1,1,24,2024-03-25,0
H,21RI,0,34402,B,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,51,2024-03-25,0
W,21PJ,0,50019,B,1,,2024,N,9,E,M,1,0,V,J,J,6,6,75,2024-03-25,0
W,21PK,0,56051,B,1,2,2024,N,9,E,V,4,0,V,N,N,1,1,23,2024-03-25,0
W,21PB,0,50700,B,1,1,2024,N,9,N,M,4,0,V,N,N,1,1,23,2024-03-25,0
H,01VU,0,34279,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,25,2024-03-25,0
W,21PF,0,56964,B,1,2,2024,N,9,R,M,1,2,A,N,N,1,1,31,2024-03-25,0
W,21PH,0,60300,M,1,2,2024,N,9,R,M,0,1,A,N,N,1,1,116,2024-03-25,0
W,21PK,0,60216,M,1,1,2024,N,9,N,V,2,2,A,N,N,3,4,21,2024-03-25,0
W,21PE,0,50950,B,1,2,2024,N,9,R,V,0,2,A,N,N,1,1,41,2024-03-25,0
H,27PZ,9,34808,B,2,,2024,N,9,N,V,1,0,I,J,J,6,6,45,2024-03-25,0
H,22OJ,0,34574,B,1,,2024,N,9,N,V,1,0,I,J,J,6,6,26,2024-03-25,0
W,21PI,0,66835,M,1,2,2024,N,9,R,M,0,1,A,N,N,1,1,35,2024-03-25,0
W,21PL,0,50952,B,1,2,2024,N,9,E,M,3,1,V,N,N,1,1,21,2024-03-25,0
W,21PK,0,55002,B,1,2,2024,N,9,E,V,3,1,V,N,N,1,1,22,2024-03-25,0
H,27PZ,0,35524,B,1,,2024,N,9,N,V,1,0,I,J,J,6,6,32,2024-03-25,0
W,21PK,0,60224,M,1,2,2024,N,9,E,V,1,0,V,N,N,1,1,33,2024-03-25,0
H,25DW,0,35523,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,41,2024-03-25,0
H,25JX,0,34574,B,1,,2024,N,9,N,V,1,0,I,J,J,6,6,24,2024-03-25,0
W,21PC,0,60048,M,1,2,2024,N,9,N,V,1,0,V,N,N,3,5,23,2024-03-25,0
W,21PB,0,60084,M,1,2,2024,N,9,R,V,3,0,V,N,N,1,1,22,2024-03-25,0
W,21PD,0,56551,B,1,1,2024,N,9,N,M,1,0,V,N,N,5,5,26,2024-03-25,0
H,23AH,2,80199,A,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,24,2024-03-25,0
W,21PE,0,56833,B,1,2,2024,N,9,R,M,1,3,A,N,N,1,1,21,2024-03-25,0
W,21PF,0,56966,B,1,1,2024,N,9,N,M,4,0,V,N,N,1,1,36,2024-03-25,0
W,21PG,0,50439,B,1,2,2024,N,9,R,M,0,1,A,N,N,1,1,25,2024-03-25,0
H,28DN,0,34507,B,1,1,2024,N,9,N,V,2,0,V,N,N,1,1,72,2024-03-25,0
W,21PK,0,56856,B,1,2,2024,N,9,R,M,1,0,V,N,N,1,1,24,2024-03-25,0
W,21PI,0,66973,M,1,2,2024,N,9,R,V,0,2,A,N,N,1,1,30,2024-03-25,0
H,07GR,0,34402,B,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,29,2024-03-25,0
H,25KB,1,35523,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,75,2024-03-25,0
W,21PF,0,56964,B,1,2,2024,N,9,R,M,1,1,V,N,N,1,1,24,2024-03-25,0
W,21PF,0,56956,B,1,2,2024,N,9,R,M,2,1,A,N,N,1,1,39,2024-03-25,0
W,21PD,0,56551,B,1,1,2024,N,9,N,M,2,0,V,N,N,1,1,33,2024-03-25,0
W,21PN,0,56475,B,1,2,2024,N,9,E,V,3,1,V,N,N,1,1,42,2024-03-25,0
H,01VU,0,35025,B,1,1,2024,N,9,N,M,1,0,V,N,N,1,1,50,2024-03-25,0
H,28DN,0,34560,B,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,84,2024-03-25,0
W,21PG,0,56964,B,1,2,2024,N,9,R,M,1,2,A,N,N,1,1,22,2024-03-25,0
H,25JX,0,34570,B,1,1,2024,N,9,N,V,1,0,V,N,N,1,1,23,2024-03-25,0
